VendorNumber,VendorName,Brand,Description,PurchasePrice,actual_price,Volume,total_purchase_qty,total_purchase_dollars,total_sales_dollars,total_sales_price,total_sales_qty,excisetax,freightcost,grossprofit,profitmargin,stockturnover,sales_to_purchase_ratio,unit_purchase_price,order_size,unsold_inventory_value
1392,CONSTELLATION BRANDS INC,42602,3 Blind Moose Chard Cal,5.88,10.99,750.0,506.0,2975.2799999999997,6058.729999999996,3773.090000000003,627.0,69.5999999999999,79528.99,3083.449999999996,50.892678828731405,1.2391304347826086,2.0363562421015824,5.88,Medium,-3180.7599999999998
9552,M S WALKER INC,45605,Bex Rsl Mosel,6.12,8.99,750.0,486.0,2974.3200000000006,5667.110000000002,3062.8200000000024,589.0,65.53999999999992,55551.819999999985,2692.790000000002,47.51610609287628,1.2119341563786008,1.9053464321256628,6.120000000000001,Medium,-3118.68
6785,PALM BAY INTERNATIONAL INC,12415,Callia Alta Pnt Grigio,6.12,8.99,750.0,486.0,2974.32,4728.740000000003,3326.300000000003,526.0,58.189999999999934,13605.409999999998,1754.4200000000033,37.10121512284461,1.0823045267489713,1.5898558325936696,6.12,Medium,-2733.12
4425,MARTIGNETTI COMPANIES,20002,Soter Vyds Mineral Springs P,35.33,52.99,750.0,84.0,2967.72,4822.089999999999,3497.34,91.0,10.060000000000002,144929.24,1854.3699999999994,38.455731850712034,1.0833333333333333,1.6248466836494007,35.33,Small,-3131.0299999999997
4425,MARTIGNETTI COMPANIES,23192,Martinelli Bondi Home Pnt Nr,41.72,62.99,750.0,71.0,2962.12,6110.03,1385.78,97.0,10.88,144929.24,3147.91,51.52036896709181,1.3661971830985915,2.0627219694002945,41.72,Small,-3975.8399999999997
9552,M S WALKER INC,607,Schmitt Sohne Funf Rsl,5.74,8.49,750.0,516.0,2961.84,4538.370000000003,3405.5300000000025,463.0,51.149999999999935,55551.819999999985,1576.5300000000025,34.737802338725174,0.8972868217054264,1.532280609350945,5.74,Medium,-2141.62
4425,MARTIGNETTI COMPANIES,21105,Ken Volk Pnt Nr Cuvee St Mar,19.6,29.99,750.0,151.0,2959.6000000000004,5493.220000000001,4368.570000000001,178.0,19.640000000000015,144929.24,2533.620000000001,46.12267486101049,1.1788079470198676,1.8560683876199489,19.6,Medium,-3337.8
4425,MARTIGNETTI COMPANIES,18797,Hess Shirttail Crk Vyd Chard,8.06,12.49,750.0,367.0,2958.02,3834.4300000000007,824.3400000000003,307.0,34.470000000000006,144929.24,876.4100000000008,22.85633066713959,0.8365122615803815,1.2962826485284078,8.06,Medium,-2107.42
9552,M S WALKER INC,22054,Lokoya Spring Mtn Cab Svgn,211.03,324.99,750.0,14.0,2954.42,4549.860000000001,1299.96,14.0,1.58,55551.819999999985,1595.4400000000005,35.065694329056285,1.0,1.5400180069184477,211.03,Small,-2940.42
8004,SAZERAC CO INC,9090,Harmon Buffalo Trace Barrel,18.93,24.99,750.0,156.0,2953.08,3898.44,74.97,156.0,122.85,50293.62000000002,945.3600000000001,24.249699879951983,1.0,1.3201267828843106,18.93,Medium,-2797.08
10754,PERFECTA WINES,25258,Ch Maine d'Arman Cote Bourg,8.72,12.99,750.0,337.0,2938.6400000000003,3867.0400000000013,2724.280000000001,316.0,34.949999999999996,28720.52,928.400000000001,24.008026811204452,0.9376854599406528,1.3159284567010594,8.72,Medium,-2418.52
7153,PINE STATE TRADING CO,21034,Cyrus Cab Svgn Alex Vly,36.73,54.99,750.0,80.0,2938.4000000000005,3563.3500000000004,3014.4500000000003,65.0,7.150000000000001,15884.819999999998,624.9499999999998,17.538271570291993,0.8125,1.2126837734821672,36.730000000000004,Small,-2307.45
4425,MARTIGNETTI COMPANIES,21277,Nicholson Ranch Chard Son Ct,13.79,19.99,750.0,213.0,2937.2699999999995,29436.02999999989,14410.679999999911,1497.0,166.6599999999998,144929.24,26498.75999999989,90.0215144501483,7.028169014084507,10.021560837103806,13.789999999999997,Medium,-20430.629999999997
9165,ULTRA BEVERAGE COMPANY LLP,2874,Hirsch 20 Yr American Whisky,51.46,69.99,750.0,57.0,2933.2200000000003,28994.279999999984,7658.539999999992,572.0,450.56999999999994,68054.70000000003,26061.059999999983,89.88345287415311,10.035087719298245,9.884795548918929,51.46000000000001,Small,-29378.12
7153,PINE STATE TRADING CO,11771,Palagetto Sottobosco Rosso,19.17,29.99,750.0,153.0,2933.0099999999998,3557.7800000000007,2694.0800000000004,122.0,13.469999999999999,15884.819999999998,624.7700000000009,17.56066985592141,0.7973856209150327,1.2130132525971615,19.169999999999998,Medium,-2185.7400000000002
3960,DIAGEO NORTH AMERICA INC,913,Smirnoff Raspberry Vodka,10.58,14.49,1000.0,277.0,2930.6600000000003,3752.910000000001,1883.7000000000007,259.0,271.9499999999998,257032.07000000007,822.2500000000009,21.90966476680764,0.9350180505415162,1.2805681996546856,10.580000000000002,Medium,-2463.22
653,STATE WINE & SPIRITS,35075,Clos LaChance Chard,7.58,10.99,750.0,386.0,2925.88,5112.0899999999965,3606.220000000002,391.0,43.23999999999997,8014.98,2186.2099999999964,42.7654833932892,1.0129533678756477,1.7471974243646344,7.58,Medium,-2577.78
9165,ULTRA BEVERAGE COMPANY LLP,3239,Seagram's Red Berry Vodka,7.8,9.99,750.0,375.0,2925.0,5349.400000000003,2924.5200000000023,560.0,441.5200000000005,68054.70000000003,2424.4000000000033,45.320970576139416,1.4933333333333334,1.828854700854702,7.8,Medium,-3993.0
1703,ALISA CARR BEVERAGES,90013,Ch Leoville Barton 12 St Jul,64.93,99.99,750.0,45.0,2921.85,10898.909999999998,3599.64,109.0,12.2,172.00000000000003,7977.059999999998,73.19135583283098,2.422222222222222,3.730140150931772,64.92999999999999,Small,-7032.370000000001
17033,SEA BREEZE CELLARS LLC,685,Caravan Cab Svgn,32.46,49.99,750.0,90.0,2921.3999999999996,10347.92999999999,6648.669999999996,207.0,22.92,549.5500000000002,7426.52999999999,71.76826669681759,2.3,3.542113370301907,32.459999999999994,Medium,-6629.22
9552,M S WALKER INC,26518,Solimar Vinho Verde Branco,4.82,6.99,750.0,605.0,2916.100000000001,2949.7800000000016,1195.2900000000009,422.0,47.08999999999998,55551.819999999985,33.680000000000746,1.1417800649540213,0.6975206611570248,1.0115496725078017,4.820000000000001,Medium,-1429.0400000000002
10754,PERFECTA WINES,36000,Fanal Madeira Rainwater,8.44,15.99,750.0,345.0,2911.7999999999997,3806.070000000002,3078.6300000000015,293.0,32.300000000000004,28720.52,894.2700000000023,23.49588946078243,0.8492753623188406,1.3071193076447567,8.44,Medium,-2127.92
9165,ULTRA BEVERAGE COMPANY LLP,26485,Vivanco Rose,8.27,11.99,750.0,352.0,2911.04,4016.6500000000024,2757.7000000000016,335.0,37.06999999999998,68054.70000000003,1105.6100000000024,27.525674380391663,0.9517045454545454,1.3797989721886343,8.27,Medium,-2418.45
4425,MARTIGNETTI COMPANIES,25621,Forest Glen Cab Svgn Cal,5.36,10.99,750.0,543.0,2910.4799999999996,5368.340000000001,1858.9500000000012,566.0,63.159999999999954,144929.24,2457.8600000000015,45.784357920698035,1.0423572744014733,1.8444861328715545,5.359999999999999,Medium,-2490.76
9815,WINE GROUP INC,6592,Almaden Chard Cal,6.03,8.99,1500.0,482.0,2906.46,4935.51,1519.3100000000009,549.0,122.91999999999996,27100.409999999996,2029.0500000000002,41.111252940425615,1.1390041493775933,1.6981172973307737,6.03,Medium,-2828.4700000000003
480,BACARDI USA INC,2200,Bonnie Rose Spiced Apple,10.78,19.99,750.0,269.0,2899.8199999999997,7419.069999999992,3776.500000000002,493.0,388.6300000000004,89286.26999999999,4519.249999999993,60.91396900150554,1.8327137546468402,2.5584588008910876,10.78,Medium,-5045.54
6785,PALM BAY INTERNATIONAL INC,26681,Villa Novare Valpol Ripasso,4.76,6.99,750.0,609.0,2898.84,4256.909999999998,251.6400000000001,609.0,68.46000000000001,13605.409999999998,1358.069999999998,31.902718168812555,1.0,1.4684873949579824,4.760000000000001,Medium,-2289.8399999999997
1587,VINEYARD BRANDS INC,46217,Cono Sur Chard Cntrl Vly,4.72,6.99,750.0,614.0,2898.08,5488.3200000000015,2384.100000000002,668.0,74.49999999999991,6070.089999999999,2590.2400000000016,47.195498804734434,1.0879478827361564,1.8937779495390057,4.72,Medium,-2538.96
653,STATE WINE & SPIRITS,2087,Uncle Val's Peppered Gin,25.18,36.99,750.0,115.0,2895.7000000000003,9812.449999999986,6600.639999999994,355.0,279.8700000000002,8014.98,6916.749999999985,70.48953115684661,3.0869565217391304,3.3886279656041665,25.180000000000003,Medium,-8823.9
9165,ULTRA BEVERAGE COMPANY LLP,8525,Fetzer Sundial Chard,5.88,8.99,750.0,492.0,2892.96,5046.29,172.84000000000003,471.0,52.980000000000004,68054.70000000003,2153.33,42.67154681954465,0.9573170731707317,1.744334522426857,5.88,Medium,-2277.48
10050,Russian Standard Vodka,3349,Russian Standard Vodka,0.71,0.99,50.0,4072.0,2891.1200000000003,8553.599999999933,2338.380000000017,8640.0,449.9899999999982,732.5999999999999,5662.479999999932,66.1999625888512,2.1218074656188604,2.9585766069896553,0.7100000000000001,Large,-2062.3999999999996
4425,MARTIGNETTI COMPANIES,45860,Canella Prosecco,3.44,4.99,187.0,840.0,2889.6,4311.3600000000015,484.0300000000001,864.0,24.16,144929.24,1421.7600000000016,32.977065241594325,1.0285714285714285,1.4920265780730904,3.44,Medium,-2132.16
1587,VINEYARD BRANDS INC,44207,Neil Ellis Sincerely Svgn Bl,6.2,8.99,750.0,466.0,2889.2,4544.450000000003,2576.420000000002,455.0,50.549999999999955,6070.089999999999,1655.2500000000027,36.42354960446262,0.9763948497854077,1.5729094559047496,6.199999999999999,Medium,-2355.0
653,STATE WINE & SPIRITS,16753,Pennywise Pnt Nr,6.7,9.99,750.0,431.0,2887.7,5388.380000000003,3124.310000000002,462.0,51.299999999999955,8014.98,2500.680000000003,46.40875365137577,1.0719257540603249,1.86597638258822,6.699999999999999,Medium,-2664.4
1392,CONSTELLATION BRANDS INC,6762,Paul Masson Chablis,4.51,6.99,1500.0,640.0,2886.3999999999987,4827.89,1207.4800000000007,611.0,137.43000000000006,79528.99,1941.4900000000016,40.214047958839195,0.9546875,1.6726337305986705,4.509999999999998,Medium,-2115.6099999999997
5992,MCCORMICK DISTILLING CO,976,McCormick Gold Label Bourbon,7.47,9.49,1000.0,386.0,2883.42,3995.290000000002,1357.0700000000008,421.0,442.0500000000001,1567.85,1111.8700000000017,27.829519258927416,1.0906735751295338,1.3856080626478284,7.47,Medium,-2758.87
12331,STELLAR IMPORTING CO LLC,17473,Loukatos Retsina,5.62,9.49,1000.0,513.0,2883.060000000001,6316.339999999995,3802.490000000003,666.0,99.89999999999984,119.22999999999998,3433.279999999994,54.35552867641699,1.2982456140350878,2.1908458374088617,5.620000000000002,Medium,-3229.92
2000,SOUTHERN WINE & SPIRITS NE,24313,Ch Cheval Bl 12 St-Emilion,480.51,739.99,750.0,6.0,2883.06,4439.94,1479.98,6.0,0.68,19016.59,1556.8799999999997,35.06533872079352,1.0,1.5400095731618488,480.51,Small,-2877.06
10754,PERFECTA WINES,39718,Calera Mills Vyd Pnt Nr,40.53,59.99,750.0,71.0,2877.6300000000006,5075.23,2897.56,77.0,8.56,28720.52,2197.599999999999,43.30050066696483,1.0845070422535212,1.7636840038503903,40.53000000000001,Small,-3049.81
4425,MARTIGNETTI COMPANIES,23074,Madrigal Cab Svgn,13.69,19.99,750.0,210.0,2874.9000000000005,14452.269999999986,4617.189999999998,723.0,80.86999999999996,144929.24,11577.369999999984,80.10762323150617,3.442857142857143,5.027051375700019,13.690000000000003,Medium,-9687.869999999999
17035,PERNOD RICARD USA,24705,Kenwood Merlot Sonoma,7.84,12.99,750.0,366.0,2869.44,3328.6300000000006,1346.0700000000006,237.0,26.5,123780.21999999997,459.1900000000005,13.795164977783667,0.6475409836065574,1.1600277406044386,7.84,Medium,-1492.08
4425,MARTIGNETTI COMPANIES,18601,Bocelli Prosecco,12.41,18.99,750.0,231.0,2866.709999999999,4728.510000000002,3456.180000000001,249.0,27.53,144929.24,1861.800000000003,39.373925401447856,1.077922077922078,1.649455298931529,12.409999999999997,Medium,-2859.09
3960,DIAGEO NORTH AMERICA INC,731,Black & White Scotch,20.6,26.99,1750.0,139.0,2863.4,3481.7100000000005,2995.890000000001,129.0,237.2000000000002,257032.07000000007,618.3100000000004,17.758802427542797,0.9280575539568345,1.2159356010337363,20.6,Medium,-2518.4
9165,ULTRA BEVERAGE COMPANY LLP,23680,A Bichot Cremant Brut Rose,13.42,21.99,750.0,213.0,2858.4599999999996,3402.270000000001,2170.9000000000005,173.0,19.180000000000007,68054.70000000003,543.8100000000013,15.983740267527303,0.812206572769953,1.1902457966877273,13.419999999999998,Medium,-2108.66
3960,DIAGEO NORTH AMERICA INC,3672,Shady Fruit Real Ruby Red Gr,8.26,11.99,750.0,346.0,2857.96,8181.689999999995,4547.970000000003,731.0,575.9099999999997,257032.07000000007,5323.729999999995,65.06883052278928,2.11271676300578,2.862772746994358,8.26,Medium,-5692.0599999999995
9815,WINE GROUP INC,23861,Concannon Founder Chard,5.95,8.99,750.0,480.0,2856.0,4790.710000000001,1284.8600000000006,429.0,48.19999999999999,27100.409999999996,1934.710000000001,40.38461939879476,0.89375,1.6774194677871153,5.95,Medium,-2072.55
1392,CONSTELLATION BRANDS INC,42601,3 Blind Moose Cab Svgn Cal,5.84,10.99,750.0,488.0,2849.92,6344.4699999999975,3522.3800000000024,653.0,72.6599999999999,79528.99,3494.5499999999975,55.080250990232415,1.3381147540983607,2.2261923141702216,5.84,Medium,-3325.52
4425,MARTIGNETTI COMPANIES,11775,Diamond Creek Red Rock Cab S,149.99,224.99,750.0,19.0,2849.8100000000004,4724.79,1799.92,21.0,2.34,144929.24,1874.9799999999996,39.683880130122176,1.105263157894737,1.6579315814036724,149.99,Small,-3130.79
4425,MARTIGNETTI COMPANIES,26104,Spottswoode Cab Svgn Napa,105.51,152.99,750.0,27.0,2848.7699999999995,9989.380000000001,5159.68,62.0,6.950000000000001,144929.24,7140.6100000000015,71.48201389876048,2.2962962962962963,3.506558971064706,105.50999999999998,Small,-6514.62
9165,ULTRA BEVERAGE COMPANY LLP,21615,Moonstone Coc Lemongras Sake,4.79,6.99,300.0,593.0,2840.4700000000003,3809.5500000000025,2041.080000000002,545.0,23.449999999999985,68054.70000000003,969.0800000000022,25.43817511254614,0.9190556492411467,1.3411688910638035,4.79,Medium,-2017.5500000000002
10754,PERFECTA WINES,25084,Calera Ctrl Coast Pnt Nr,17.76,26.99,750.0,159.0,2823.84,3221.84,2237.1900000000005,116.0,12.860000000000003,28720.52,398.0,12.353189481786805,0.7295597484276729,1.140942829622075,17.76,Medium,-1901.1600000000003
516,BANFI PRODUCTS CORP,12224,Banfi Centine Bianco Toscana,6.57,10.99,750.0,429.0,2818.5299999999997,4649.830000000003,3202.130000000002,417.0,46.14999999999997,8510.410000000002,1831.300000000003,39.38423555269767,0.972027972027972,1.6497358552153083,6.569999999999999,Medium,-2310.69
1392,CONSTELLATION BRANDS INC,44818,Red Guitar Temp/Garnacha Nvr,6.53,9.99,750.0,431.0,2814.4300000000003,5232.970000000003,3466.6700000000023,503.0,55.72999999999993,79528.99,2418.5400000000027,46.21734884778627,1.1670533642691416,1.8593356381221073,6.53,Medium,-2853.59
2000,SOUTHERN WINE & SPIRITS NE,17601,Ch Palmer Margaux 09 Medoc,234.48,359.99,750.0,12.0,2813.76,7819.77,1699.95,23.0,2.5800000000000005,19016.59,5006.01,64.01735600919208,1.9166666666666667,2.779117621972023,234.48000000000002,Small,-5381.04
90024,VINILANDIA USA,33706,Canaletto Mntplcno Abruzzo,5.51,11.99,750.0,510.0,2810.1000000000004,4111.210000000003,2261.3900000000017,479.0,53.26999999999994,2802.6400000000003,1301.1100000000024,31.647860362277807,0.9392156862745098,1.4630119924557854,5.510000000000001,Medium,-2129.29
10754,PERFECTA WINES,23771,Ch Pichon Baron Pauillac 12,93.54,144.99,750.0,30.0,2806.2,4349.700000000001,289.98,30.0,3.37,28720.52,1543.500000000001,35.485205876267344,1.0,1.550032071840924,93.53999999999999,Small,-2776.2000000000003
8673,STE MICHELLE WINE ESTATES,34950,Ch Ste Michelle Col Solare R,34.92,50.99,750.0,80.0,2793.6000000000004,3609.2999999999997,1918.63,70.0,7.780000000000001,15919.700000000003,815.6999999999994,22.59995012883383,0.875,1.29198883161512,34.92,Small,-2364.4
1392,CONSTELLATION BRANDS INC,16232,Blackstone Delectable Red,5.26,7.99,750.0,531.0,2793.0599999999995,4646.640000000003,2805.800000000002,536.0,59.479999999999926,79528.99,1853.5800000000036,39.890759774805076,1.009416195856874,1.6636377306609968,5.259999999999999,Medium,-2288.3599999999997
17035,PERNOD RICARD USA,3811,Absolut Spark Vodka,12.68,16.99,750.0,220.0,2789.6,24800.019999999873,13807.249999999907,1398.0,1101.5700000000008,123780.21999999997,22010.419999999875,88.75162197449835,6.3545454545454545,8.890170633782576,12.68,Medium,-17506.64
9552,M S WALKER INC,31621,Novellum Chardonnay RSV VDP,6.62,9.99,750.0,421.0,2787.0200000000004,4982.580000000003,2315.9400000000014,442.0,49.229999999999976,55551.819999999985,2195.560000000002,44.064721489670035,1.0498812351543942,1.7877804967312765,6.620000000000001,Medium,-2505.04
90057,WALPOLE MTN VIEW WINERY,24939,NH 1761 Walpole Rose,13.01,18.99,750.0,214.0,2784.1400000000003,3266.280000000001,2525.6700000000005,172.0,19.010000000000005,46.739999999999995,482.1400000000008,14.761134991488808,0.8037383177570093,1.1731737628136518,13.010000000000002,Medium,-2023.7199999999998
10754,PERFECTA WINES,39736,Krupp Bros Veraison Red,31.99,49.99,750.0,87.0,2783.13,5753.82,2769.44,118.0,13.14,28720.52,2970.6899999999996,51.629873718677324,1.3563218390804597,2.067391749576915,31.990000000000002,Medium,-3687.8199999999997
4425,MARTIGNETTI COMPANIES,27798,Casa Lapostolle Svgn Bl,6.49,9.99,750.0,428.0,2777.72,4695.600000000002,2110.030000000001,440.0,49.01999999999998,144929.24,1917.8800000000024,40.84419456512483,1.02803738317757,1.6904511613841577,6.489999999999999,Medium,-2427.6
90024,VINILANDIA USA,19806,Exem Brdx,7.84,11.99,750.0,354.0,2775.36,3314.630000000002,2571.160000000001,237.0,26.190000000000012,2802.6400000000003,539.2700000000018,16.26938753345023,0.6694915254237288,1.1943063242246057,7.840000000000001,Medium,-1504.08
9552,M S WALKER INC,16440,Banshee Cab Svgn Napa Vly,21.33,34.99,750.0,130.0,2772.9,6997.939999999999,4191.77,206.0,22.84,55551.819999999985,4225.039999999999,60.37548192753868,1.5846153846153845,2.523689999639366,21.330000000000002,Medium,-4263.98
90011,FORTUNE WINE BROKERS LLC,43652,Barbera d'Alba Alessandria,12.49,18.99,750.0,222.0,2772.7799999999997,5085.529999999998,3629.2400000000007,247.0,27.35999999999999,238.61,2312.749999999998,45.47706925335214,1.1126126126126126,1.834090695980207,12.489999999999998,Medium,-2863.03
12546,JIM BEAM BRANDS COMPANY,3903,Skinnygirl Wh Cherry Vodka,11.59,19.99,750.0,239.0,2770.01,8534.60999999999,3767.400000000002,589.0,464.02999999999963,123880.96999999999,5764.599999999989,67.54380106413763,2.4644351464435146,3.0810755195829578,11.590000000000002,Medium,-6587.51
4425,MARTIGNETTI COMPANIES,21342,Dom du Garde Temps Tour Rose,10.52,15.99,750.0,263.0,2766.76,7787.129999999997,2158.650000000001,487.0,54.45999999999998,144929.24,5020.369999999997,64.47009360316315,1.8517110266159695,2.8145303531929033,10.520000000000001,Medium,-4860.24
1392,CONSTELLATION BRANDS INC,780,Svedka Clementine Vodka,9.84,12.99,1000.0,281.0,2765.04,3676.170000000002,1857.570000000001,283.0,297.15,79528.99,911.1300000000019,24.78476240217404,1.00711743772242,1.3295178369933172,9.84,Medium,-2503.72
90052,HAUNTING WHISPER VYDS,18800,Haunting Whisper DeChaunac,8.27,11.99,750.0,334.0,2762.1799999999994,3968.690000000002,2889.590000000002,331.0,36.65999999999999,27.61,1206.5100000000025,30.400711569812756,0.9910179640718563,1.4367962985757636,8.269999999999998,Medium,-2403.37
9552,M S WALKER INC,17323,Stonestreet Est Cab Svgn,27.62,41.99,750.0,100.0,2762.0,4170.82,1637.5400000000002,118.0,13.180000000000001,55551.819999999985,1408.8199999999997,33.77801007955269,1.18,1.510072411296162,27.62,Medium,-3159.1600000000003
3252,E & J GALLO WINERY,11156,Canyon Rd Wh Znfdl,6.07,8.99,1500.0,455.0,2761.85,3982.5700000000015,728.1900000000003,443.0,99.63000000000002,61966.909999999996,1220.7200000000016,30.651564190962144,0.9736263736263736,1.441993591252241,6.069999999999999,Medium,-2234.01
9165,ULTRA BEVERAGE COMPANY LLP,6102,Midnight Moon Peach,14.38,23.99,750.0,192.0,2760.96,7850.779999999993,5723.969999999999,422.0,332.72000000000014,68054.70000000003,5089.819999999993,64.83202942892295,2.1979166666666665,2.8434964649976795,14.38,Medium,-5876.360000000001
